feas,eq_inf,ineq_vio,orig_max_abs,orig_rmse,converged,finite,iterations,tau_min,mu_min,min_delta,gamma_y,gamma_z,line_search_factor,line_search_min_step_size,s0_cap,z0_init
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.95,1e-08,0.0001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.95,1e-08,0.0001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.95,1e-08,0.0001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.95,1e-08,0.0001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.002117455005645752,0.002117455005645752,0.0,0.003370887432874614,0.0005232334662524377,True,True,3,0.99,1e-08,0.001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.002117455005645752,0.002117455005645752,0.0,0.003370887432874614,0.0005232334662524377,True,True,3,0.99,1e-08,0.001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.002117455005645752,0.002117455005645752,0.0,0.003370887432874614,0.0005232334662524377,True,True,3,0.99,1e-08,0.001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.002117455005645752,0.002117455005645752,0.0,0.003370887432874614,0.0005232334662524377,True,True,3,0.99,1e-08,0.001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.002117455005645752,0.002117455005645752,0.0,0.003370887432874614,0.0005232334662524377,True,True,3,0.95,1e-08,0.001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.002117455005645752,0.002117455005645752,0.0,0.003370887432874614,0.0005232334662524377,True,True,3,0.95,1e-08,0.001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.002117455005645752,0.002117455005645752,0.0,0.003370887432874614,0.0005232334662524377,True,True,3,0.95,1e-08,0.001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.002117455005645752,0.002117455005645752,0.0,0.003370887432874614,0.0005232334662524377,True,True,3,0.95,1e-08,0.001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.0021065473556518555,0.0021065473556518555,0.0,0.0034277502639903368,0.0005386370714906237,True,True,3,0.99,1e-06,0.001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.0021065473556518555,0.0021065473556518555,0.0,0.0034277502639903368,0.0005386370714906237,True,True,3,0.99,1e-06,0.001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.0021065473556518555,0.0021065473556518555,0.0,0.0034277502639903368,0.0005386370714906237,True,True,3,0.99,1e-06,0.001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.0021065473556518555,0.0021065473556518555,0.0,0.0034277502639903368,0.0005386370714906237,True,True,3,0.99,1e-06,0.001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.0021065473556518555,0.0021065473556518555,0.0,0.0034277502639903368,0.0005386370714906237,True,True,3,0.95,1e-06,0.001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.0021065473556518555,0.0021065473556518555,0.0,0.0034277502639903368,0.0005386370714906237,True,True,3,0.95,1e-06,0.001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.0021065473556518555,0.0021065473556518555,0.0,0.0034277502639903368,0.0005386370714906237,True,True,3,0.95,1e-06,0.001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.0021065473556518555,0.0021065473556518555,0.0,0.0034277502639903368,0.0005386370714906237,True,True,3,0.95,1e-06,0.001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.00210648775100708,0.00210648775100708,0.0,0.0034278694732798876,0.0005386372932804532,True,True,3,0.99,1e-06,0.0001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.00210648775100708,0.00210648775100708,0.0,0.0034278694732798876,0.0005386372932804532,True,True,3,0.99,1e-06,0.0001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.00210648775100708,0.00210648775100708,0.0,0.0034278694732798876,0.0005386372932804532,True,True,3,0.99,1e-06,0.0001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.00210648775100708,0.00210648775100708,0.0,0.0034278694732798876,0.0005386372932804532,True,True,3,0.99,1e-06,0.0001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.00210648775100708,0.00210648775100708,0.0,0.0034278694732798876,0.0005386372932804532,True,True,3,0.95,1e-06,0.0001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.00210648775100708,0.00210648775100708,0.0,0.0034278694732798876,0.0005386372932804532,True,True,3,0.95,1e-06,0.0001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.00210648775100708,0.00210648775100708,0.0,0.0034278694732798876,0.0005386372932804532,True,True,3,0.95,1e-06,0.0001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.00210648775100708,0.00210648775100708,0.0,0.0034278694732798876,0.0005386372932804532,True,True,3,0.95,1e-06,0.0001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.000563191773353013,True,True,3,0.99,1e-08,0.001,0.01,0.0001,0.2,1e-10,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.000563191773353013,True,True,3,0.99,1e-08,0.001,0.01,0.0001,0.2,1e-12,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.000563191773353013,True,True,3,0.99,1e-08,0.001,0.01,0.0001,0.1,1e-10,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.000563191773353013,True,True,3,0.99,1e-08,0.001,0.01,0.0001,0.1,1e-12,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.000563191773353013,True,True,3,0.95,1e-08,0.001,0.01,0.0001,0.2,1e-10,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.000563191773353013,True,True,3,0.95,1e-08,0.001,0.01,0.0001,0.2,1e-12,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.000563191773353013,True,True,3,0.95,1e-08,0.001,0.01,0.0001,0.1,1e-10,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.000563191773353013,True,True,3,0.95,1e-08,0.001,0.01,0.0001,0.1,1e-12,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.00056319177446996,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-10,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.00056319177446996,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-12,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.00056319177446996,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-10,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.00056319177446996,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-12,1.0,0.001
