feas,eq_inf,ineq_vio,orig_max_abs,orig_rmse,converged,finite,iterations,tau_min,mu_min,min_delta,gamma_y,gamma_z,line_search_factor,line_search_min_step_size,s0_cap,z0_init
0.0011688724511180748,0.0011688724511180748,0.0,0.010880182179154985,0.0021417495466568635,True,True,2,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-12,1.0,0.001
0.0018757800853639317,0.0018757800853639317,0.0,0.010500845098375178,0.0021741670767023323,True,True,2,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-10,1.0,0.001
0.0018757800853639317,0.0018757800853639317,0.0,0.010500845098375178,0.0021741670767023323,True,True,2,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-12,1.0,0.001
0.0018757800853639317,0.0018757800853639317,0.0,0.010500845098375178,0.0021741670767023323,True,True,2,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-10,1.0,0.001
0.0018757800853639317,0.0018757800853639317,0.0,0.010500845098375178,0.0021741670767023323,True,True,2,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-12,1.0,0.001
0.0019117072802024015,0.0019117072802024015,0.0,0.017984633567451447,0.00392478076481337,True,True,5,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-10,1.0,0.01
0.0019117072802024015,0.0019117072802024015,0.0,0.017984633567451447,0.00392478076481337,True,True,5,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-12,1.0,0.01
0.0019117072802024015,0.0019117072802024015,0.0,0.017984633567451447,0.00392478076481337,True,True,5,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-10,1.0,0.01
0.0019117072802024015,0.0019117072802024015,0.0,0.017984633567451447,0.00392478076481337,True,True,5,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-12,1.0,0.01
7.686705133136407e-05,7.686705133136407e-05,0.0,0.019048473298060198,0.004050091733547674,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-10,0.5,0.01
7.686705133136407e-05,7.686705133136407e-05,0.0,0.019048473298060198,0.004050091733547674,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-12,0.5,0.01
7.686705133136407e-05,7.686705133136407e-05,0.0,0.019048473298060198,0.004050091733547674,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.1,1e-10,0.5,0.01
7.686705133136407e-05,7.686705133136407e-05,0.0,0.019048473298060198,0.004050091733547674,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.1,1e-12,0.5,0.01
0.00020362938125462193,0.00020362938125462193,0.0,0.019867190681202324,0.004260218037723463,True,True,4,0.99,1e-08,0.0001,0.0001,0.0001,0.2,1e-10,1.0,0.01
0.00020362938125462193,0.00020362938125462193,0.0,0.019867190681202324,0.004260218037723463,True,True,4,0.99,1e-08,0.0001,0.0001,0.0001,0.2,1e-12,1.0,0.01
0.00020362938125462193,0.00020362938125462193,0.0,0.019867190681202324,0.004260218037723463,True,True,4,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-10,1.0,0.01
0.00020362938125462193,0.00020362938125462193,0.0,0.019867190681202324,0.004260218037723463,True,True,4,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-12,1.0,0.01
0.0007030945073940309,0.0007030945073940309,0.0,0.020738113415862736,0.004391545431311625,True,True,4,0.99,1e-08,0.0001,0.01,0.01,0.2,1e-10,0.5,0.01
0.0007030945073940309,0.0007030945073940309,0.0,0.020738113415862736,0.004391545431311625,True,True,4,0.99,1e-08,0.0001,0.01,0.01,0.2,1e-12,0.5,0.01
0.0007030945073940309,0.0007030945073940309,0.0,0.020738113415862736,0.004391545431311625,True,True,4,0.99,1e-08,0.0001,0.01,0.01,0.1,1e-10,0.5,0.01
0.0007030945073940309,0.0007030945073940309,0.0,0.020738113415862736,0.004391545431311625,True,True,4,0.99,1e-08,0.0001,0.01,0.01,0.1,1e-12,0.5,0.01
0.001409955646328509,0.001409955646328509,0.0,0.02302754215677849,0.005059799371853955,True,True,7,0.99,1e-08,0.0001,0.01,0.01,0.2,1e-10,1.0,0.01
0.001409955646328509,0.001409955646328509,0.0,0.02302754215677849,0.005059799371853955,True,True,7,0.99,1e-08,0.0001,0.01,0.01,0.2,1e-12,1.0,0.01
0.001409955646328509,0.001409955646328509,0.0,0.02302754215677849,0.005059799371853955,True,True,7,0.99,1e-08,0.0001,0.01,0.01,0.1,1e-10,1.0,0.01
0.001409955646328509,0.001409955646328509,0.0,0.02302754215677849,0.005059799371853955,True,True,7,0.99,1e-08,0.0001,0.01,0.01,0.1,1e-12,1.0,0.01
0.00010211351770195165,0.00010211351770195165,0.0,0.036018322256098606,0.007675451983203828,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-10,1.0,0.01
0.00010211351770195165,0.00010211351770195165,0.0,0.036018322256098606,0.007675451983203828,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-12,1.0,0.01
0.00010211351770195165,0.00010211351770195165,0.0,0.036018322256098606,0.007675451983203828,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.1,1e-10,1.0,0.01
