feas,eq_inf,ineq_vio,orig_max_abs,orig_rmse,converged,finite,iterations,tau_min,mu_min,min_delta,gamma_y,gamma_z,line_search_factor,line_search_min_step_size,s0_cap,z0_init
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-10,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-12,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-10,0.5,0.001
0.0021173954010009766,0.0021173954010009766,0.0,0.003371006642164165,0.0005232265937143841,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-12,0.5,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.0005631917733503718,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-10,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.0005631917733503718,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-12,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.0005631917733503718,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-10,1.0,0.001
0.002034485340118408,0.002034485340118408,0.0,0.0034966532333506883,0.0005631917733503718,True,True,3,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-12,1.0,0.001
0.0019060373306274414,0.0019060373306274414,0.0,0.003420001660169536,0.0005637312153438232,True,True,3,0.99,1e-08,0.0001,0.01,0.01,0.2,1e-10,0.5,0.001
0.0019060373306274414,0.0019060373306274414,0.0,0.003420001660169536,0.0005637312153438232,True,True,3,0.99,1e-08,0.0001,0.01,0.01,0.2,1e-12,0.5,0.001
0.0019060373306274414,0.0019060373306274414,0.0,0.003420001660169536,0.0005637312153438232,True,True,3,0.99,1e-08,0.0001,0.01,0.01,0.1,1e-10,0.5,0.001
0.0019060373306274414,0.0019060373306274414,0.0,0.003420001660169536,0.0005637312153438232,True,True,3,0.99,1e-08,0.0001,0.01,0.01,0.1,1e-12,0.5,0.001
0.001860201358795166,0.001860201358795166,0.0,0.003822809849561626,0.000749622250542594,True,True,3,0.99,1e-08,0.0001,0.01,0.01,0.2,1e-10,1.0,0.001
0.001860201358795166,0.001860201358795166,0.0,0.003822809849561626,0.000749622250542594,True,True,3,0.99,1e-08,0.0001,0.01,0.01,0.2,1e-12,1.0,0.001
0.001860201358795166,0.001860201358795166,0.0,0.003822809849561626,0.000749622250542594,True,True,3,0.99,1e-08,0.0001,0.01,0.01,0.1,1e-10,1.0,0.001
0.001860201358795166,0.001860201358795166,0.0,0.003822809849561626,0.000749622250542594,True,True,3,0.99,1e-08,0.0001,0.01,0.01,0.1,1e-12,1.0,0.001
0.00019466876983642578,0.00019466876983642578,0.0,0.004570173229616975,0.0009626006028790292,True,True,5,0.99,1e-08,0.0001,0.0001,0.0001,0.2,1e-10,1.0,0.01
0.00019466876983642578,0.00019466876983642578,0.0,0.004570173229616975,0.0009626006028790292,True,True,5,0.99,1e-08,0.0001,0.0001,0.0001,0.2,1e-12,1.0,0.01
0.00019466876983642578,0.00019466876983642578,0.0,0.004570173229616975,0.0009626006028790292,True,True,5,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-10,1.0,0.01
0.00019466876983642578,0.00019466876983642578,0.0,0.004570173229616975,0.0009626006028790292,True,True,5,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-12,1.0,0.01
0.00017952919006347656,0.00017952919006347656,0.0,0.005991028751772737,0.0012937497323456967,True,True,2,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-10,0.5,0.001
0.00017952919006347656,0.00017952919006347656,0.0,0.005991028751772737,0.0012937497323456967,True,True,2,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-12,0.5,0.001
0.00017952919006347656,0.00017952919006347656,0.0,0.005991028751772737,0.0012937497323456967,True,True,2,0.99,1e-08,0.0001,0.0001,0.01,0.1,1e-10,0.5,0.001
0.00017952919006347656,0.00017952919006347656,0.0,0.005991028751772737,0.0012937497323456967,True,True,2,0.99,1e-08,0.0001,0.0001,0.01,0.1,1e-12,0.5,0.001
1.2993812561035156e-05,1.2993812561035156e-05,0.0,0.0074920823234737866,0.0016015565351982218,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-10,0.5,0.01
1.2993812561035156e-05,1.2993812561035156e-05,0.0,0.0074920823234737866,0.0016015565351982218,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-12,0.5,0.01
1.2993812561035156e-05,1.2993812561035156e-05,0.0,0.0074920823234737866,0.0016015565351982218,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.1,1e-10,0.5,0.01
1.2993812561035156e-05,1.2993812561035156e-05,0.0,0.0074920823234737866,0.0016015565351982218,True,True,4,0.99,1e-08,0.0001,0.0001,0.01,0.1,1e-12,0.5,0.01
2.4318695068359375e-05,2.4318695068359375e-05,0.0,0.00792077382985959,0.0016854952232829169,True,True,4,0.99,1e-08,0.0001,0.0001,0.0001,0.2,1e-10,0.5,0.01
2.4318695068359375e-05,2.4318695068359375e-05,0.0,0.00792077382985959,0.0016854952232829169,True,True,4,0.99,1e-08,0.0001,0.0001,0.0001,0.2,1e-12,0.5,0.01
2.4318695068359375e-05,2.4318695068359375e-05,0.0,0.00792077382985959,0.0016854952232829169,True,True,4,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-10,0.5,0.01
2.4318695068359375e-05,2.4318695068359375e-05,0.0,0.00792077382985959,0.0016854952232829169,True,True,4,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-12,0.5,0.01
0.0005708179669454694,0.0005708179669454694,0.0,0.008124472703379487,0.0016898393295351978,True,True,4,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-10,0.5,0.01
0.0005708179669454694,0.0005708179669454694,0.0,0.008124472703379487,0.0016898393295351978,True,True,4,0.99,1e-08,0.0001,0.01,0.0001,0.2,1e-12,0.5,0.01
0.0005708179669454694,0.0005708179669454694,0.0,0.008124472703379487,0.0016898393295351978,True,True,4,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-10,0.5,0.01
0.0005708179669454694,0.0005708179669454694,0.0,0.008124472703379487,0.0016898393295351978,True,True,4,0.99,1e-08,0.0001,0.01,0.0001,0.1,1e-12,0.5,0.01
0.000102996826171875,0.000102996826171875,0.0,0.008678244556826448,0.0018669854568597946,True,True,2,0.99,1e-08,0.0001,0.0001,0.0001,0.2,1e-10,0.5,0.001
0.000102996826171875,0.000102996826171875,0.0,0.008678244556826448,0.0018669854568597946,True,True,2,0.99,1e-08,0.0001,0.0001,0.0001,0.2,1e-12,0.5,0.001
0.000102996826171875,0.000102996826171875,0.0,0.008678244556826448,0.0018669854568597946,True,True,2,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-10,0.5,0.001
0.000102996826171875,0.000102996826171875,0.0,0.008678244556826448,0.0018669854568597946,True,True,2,0.99,1e-08,0.0001,0.0001,0.0001,0.1,1e-12,0.5,0.001
0.0009353160858154297,0.0009353160858154297,0.0,0.010823326315325593,0.0023114003767705483,True,True,2,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-10,1.0,0.001
0.0009353160858154297,0.0009353160858154297,0.0,0.010823326315325593,0.0023114003767705483,True,True,2,0.99,1e-08,0.0001,0.0001,0.01,0.2,1e-12,1.0,0.001
0.0009353160858154297,0.0009353160858154297,0.0,0.010823326315325593,0.0023114003767705483,True,True,2,0.99,1e-08,0.0001,0.0001,0.01,0.1,1e-10,1.0,0.001
